"";"Annee";"Num_operation";"date_peche";"Code_station";"Code_espece_onema";"Code_INPN";"Effectif_peche"
"26777";2022;88536;2022-07-29 08:30:00;"04433004";"LOF";67550;2
"26778";2022;88536;2022-07-29 08:30:00;"04433004";"PER";69350;6
"26779";2022;88536;2022-07-29 08:30:00;"04433004";"PFL";162667;7
"26780";2022;88536;2022-07-29 08:30:00;"04433004";"TRF";67778;16
"26781";2022;88536;2022-07-29 08:30:00;"04433004";"VAI";67404;21
"26782";2022;88537;2022-06-08 08:30:00;"04444001";"CHA";69182;53
"26783";2022;88537;2022-06-08 08:30:00;"04444001";"EPT";69016;76
"26784";2022;88538;2022-06-02 09:45:00;"04444002";"LOF";67550;9
"26785";2022;88543;2022-06-07 14:00:00;"04449000";"ANG";66832;2
"26786";2022;88543;2022-06-07 14:00:00;"04449000";"BOU";67420;1
"26787";2022;88543;2022-06-07 14:00:00;"04449000";"CHA";69182;126
"26788";2022;88543;2022-06-07 14:00:00;"04449000";"CHE";67310;17
"26789";2022;88543;2022-06-07 14:00:00;"04449000";"EPT";69016;1
"26790";2022;88543;2022-06-07 14:00:00;"04449000";"GAR";67422;1
"26791";2022;88543;2022-06-07 14:00:00;"04449000";"GOU";67257;30
"26792";2022;88543;2022-06-07 14:00:00;"04449000";"LOF";67550;11
"26793";2022;88543;2022-06-07 14:00:00;"04449000";"LPP";66333;1
"26794";2022;88543;2022-06-07 14:00:00;"04449000";"PCH";67571;1
"26795";2022;88543;2022-06-07 14:00:00;"04449000";"PER";69350;3
"26796";2022;88543;2022-06-07 14:00:00;"04449000";"PES";69338;6
"26797";2022;88543;2022-06-07 14:00:00;"04449000";"PSR";67415;94
"26798";2022;88543;2022-06-07 14:00:00;"04449000";"VAI";67404;97
"26799";2022;88553;2022-06-09 12:00:00;"04463004";"ANG";66832;1
"26800";2022;88553;2022-06-09 12:00:00;"04463004";"BRE";67074;1
"26801";2022;88553;2022-06-09 12:00:00;"04463004";"CHA";69182;22
"26802";2022;88553;2022-06-09 12:00:00;"04463004";"CHE";67310;8
"26803";2022;88553;2022-06-09 12:00:00;"04463004";"GAR";67422;6
"26804";2022;88553;2022-06-09 12:00:00;"04463004";"GOU";67257;4
"26805";2022;88553;2022-06-09 12:00:00;"04463004";"LOF";67550;15
"26806";2022;88553;2022-06-09 12:00:00;"04463004";"LPP";66333;34
"26807";2022;88553;2022-06-09 12:00:00;"04463004";"PER";69350;8
"26808";2022;88553;2022-06-09 12:00:00;"04463004";"PES";69338;1
"26809";2022;88553;2022-06-09 12:00:00;"04463004";"SPI";67104;22
"26810";2022;88553;2022-06-09 12:00:00;"04463004";"TRF";67778;16
"26811";2022;88553;2022-06-09 12:00:00;"04463004";"VAI";67404;79
"26812";2022;88560;2022-05-31 13:15:00;"04466001";"ANG";66832;1
"26813";2022;88560;2022-05-31 13:15:00;"04466001";"CHA";69182;39
"26814";2022;88560;2022-05-31 13:15:00;"04466001";"CHE";67310;3
"26815";2022;88560;2022-05-31 13:15:00;"04466001";"EPT";69016;1
"26816";2022;88560;2022-05-31 13:15:00;"04466001";"GOU";67257;4
"26817";2022;88560;2022-05-31 13:15:00;"04466001";"LOF";67550;67
"26818";2022;88560;2022-05-31 13:15:00;"04466001";"VAI";67404;4
"26819";2022;88577;2022-08-19 10:30:00;"04415007";"GAR";67422;2
"26820";2022;88577;2022-08-19 10:30:00;"04415007";"LOF";67550;19
"26821";2022;88577;2022-08-19 10:30:00;"04415007";"LPX";193826;4
"26822";2022;88577;2022-08-19 10:30:00;"04415007";"OCL";853999;2
"26823";2022;88577;2022-08-19 10:30:00;"04415007";"PER";69350;1
"26824";2022;88577;2022-08-19 10:30:00;"04415007";"PES";69338;1
"26825";2022;88577;2022-08-19 10:30:00;"04415007";"PFL";162667;3
"26826";2022;88577;2022-08-19 10:30:00;"04415007";"PSR";67415;3
"26827";2022;88577;2022-08-19 10:30:00;"04415007";"VAI";67404;107
"26828";2022;88579;2022-09-05 10:00:00;"04199865";"ABL";67111;2
"26829";2022;88579;2022-09-05 10:00:00;"04199865";"ANG";66832;5
"26830";2022;88579;2022-09-05 10:00:00;"04199865";"CHA";69182;8
"26831";2022;88579;2022-09-05 10:00:00;"04199865";"CHE";67310;28
"26832";2022;88579;2022-09-05 10:00:00;"04199865";"EPT";69016;5
"26833";2022;88579;2022-09-05 10:00:00;"04199865";"GAR";67422;9
"26834";2022;88579;2022-09-05 10:00:00;"04199865";"GOU";67257;59
"26835";2022;88579;2022-09-05 10:00:00;"04199865";"LOF";67550;114
"26836";2022;88579;2022-09-05 10:00:00;"04199865";"LPP";66333;43
"26837";2022;88579;2022-09-05 10:00:00;"04199865";"OCL";853999;1
"26838";2022;88579;2022-09-05 10:00:00;"04199865";"PER";69350;1
"26839";2022;88579;2022-09-05 10:00:00;"04199865";"TRF";67778;3
"26840";2022;88579;2022-09-05 10:00:00;"04199865";"VAI";67404;294
"26841";2022;88579;2022-09-05 10:00:00;"04199865";"VAR";67292;3
"26842";2022;88580;2022-05-11 10:45:00;"04546002";"CHA";69182;1
"26843";2022;88580;2022-05-11 10:45:00;"04546002";"CHE";67310;20
"26844";2022;88580;2022-05-11 10:45:00;"04546002";"GOU";67257;2
"26845";2022;88580;2022-05-11 10:45:00;"04546002";"LOF";67550;119
"26846";2022;88580;2022-05-11 10:45:00;"04546002";"SPI";67104;1
"26847";2022;88580;2022-05-11 10:45:00;"04546002";"VAI";67404;412
"26848";2022;88584;2022-05-30 09:30:00;"04583002";"BOU";67420;12
"26849";2022;88584;2022-05-30 09:30:00;"04583002";"BRO";67606;1
"26850";2022;88584;2022-05-30 09:30:00;"04583002";"CHE";67310;14
"26851";2022;88584;2022-05-30 09:30:00;"04583002";"GAR";67422;39
"26852";2022;88584;2022-05-30 09:30:00;"04583002";"GOU";67257;7
"26853";2022;88584;2022-05-30 09:30:00;"04583002";"LOF";67550;2
"26854";2022;88584;2022-05-30 09:30:00;"04583002";"PCH";67571;1
"26855";2022;88584;2022-05-30 09:30:00;"04583002";"PES";69338;11
"26856";2022;88584;2022-05-30 09:30:00;"04583002";"PSR";67415;1
"26857";2022;88584;2022-05-30 09:30:00;"04583002";"TAN";67478;2
"26858";2022;88584;2022-05-30 09:30:00;"04583002";"VAI";67404;2
"26859";2022;88589;2022-08-06 14:00:00;"04110000";"ABL";67111;2
"26860";2022;88589;2022-08-06 14:00:00;"04110000";"ANG";66832;2
"26861";2022;88589;2022-08-06 14:00:00;"04110000";"BOU";67420;201
"26862";2022;88589;2022-08-06 14:00:00;"04110000";"BRB";67203;4
"26863";2022;88589;2022-08-06 14:00:00;"04110000";"BRO";67606;1
"26864";2022;88589;2022-08-06 14:00:00;"04110000";"CHE";67310;24
"26865";2022;88589;2022-08-06 14:00:00;"04110000";"GAR";67422;32
"26866";2022;88589;2022-08-06 14:00:00;"04110000";"OCL";853999;2
"26867";2022;88589;2022-08-06 14:00:00;"04110000";"PCC";162668;1
"26868";2022;88589;2022-08-06 14:00:00;"04110000";"PER";69350;4
"26869";2022;88589;2022-08-06 14:00:00;"04110000";"PES";69338;43
"26870";2022;88589;2022-08-06 14:00:00;"04110000";"ROT";67466;84
"26871";2022;88589;2022-08-06 14:00:00;"04110000";"TAN";67478;8
"26872";2022;88600;2022-10-13 08:15:00;"04102500";"ABL";67111;193
"26873";2022;88600;2022-10-13 08:15:00;"04102500";"ANG";66832;6
"26874";2022;88600;2022-10-13 08:15:00;"04102500";"BOU";67420;267
"26875";2022;88600;2022-10-13 08:15:00;"04102500";"BRB";67203;21
"26876";2022;88600;2022-10-13 08:15:00;"04102500";"BRE";67074;6
"26877";2022;88600;2022-10-13 08:15:00;"04102500";"BRO";67606;9
"26878";2022;88600;2022-10-13 08:15:00;"04102500";"CHE";67310;10
"26879";2022;88600;2022-10-13 08:15:00;"04102500";"GAR";67422;139
"26880";2022;88600;2022-10-13 08:15:00;"04102500";"LOF";67550;1
"26881";2022;88600;2022-10-13 08:15:00;"04102500";"LOR";67506;8
"26882";2022;88600;2022-10-13 08:15:00;"04102500";"PCC";162668;13
"26883";2022;88600;2022-10-13 08:15:00;"04102500";"PER";69350;23
"26884";2022;88600;2022-10-13 08:15:00;"04102500";"PES";69338;44
"26885";2022;88600;2022-10-13 08:15:00;"04102500";"PSR";67415;8
"26886";2022;88600;2022-10-13 08:15:00;"04102500";"ROT";67466;92
"26887";2022;88600;2022-10-13 08:15:00;"04102500";"SAN";69372;1
"26888";2022;88600;2022-10-13 08:15:00;"04102500";"SIL";67585;2
"26889";2022;88600;2022-10-13 08:15:00;"04102500";"TAN";67478;33
"26890";2022;88601;2022-06-20 11:00:00;"04406006";"PFL";162667;12
"26891";2022;88601;2022-06-20 11:00:00;"04406006";"TRF";67778;74
"26892";2022;88607;2022-06-07 12:00:00;"04057770";"CHE";67310;28
"26893";2022;88607;2022-06-07 12:00:00;"04057770";"GAR";67422;9
"26894";2022;88607;2022-06-07 12:00:00;"04057770";"GOU";67257;98
"26895";2022;88607;2022-06-07 12:00:00;"04057770";"LOF";67550;173
"26896";2022;88607;2022-06-07 12:00:00;"04057770";"PES";69338;16
"26897";2022;88607;2022-06-07 12:00:00;"04057770";"PFL";162667;1
"26898";2022;88607;2022-06-07 12:00:00;"04057770";"PSR";67415;5
"26899";2022;88607;2022-06-07 12:00:00;"04057770";"ROT";67466;1
"26900";2022;88607;2022-06-07 12:00:00;"04057770";"TAN";67478;2
"26901";2022;88607;2022-06-07 12:00:00;"04057770";"VAI";67404;77
"26902";2022;88619;2022-06-09 14:40:00;"04507000";"CHE";67310;8
"26903";2022;88619;2022-06-09 14:40:00;"04507000";"GOU";67257;16
"26904";2022;88619;2022-06-09 14:40:00;"04507000";"LOF";67550;20
"26905";2022;88619;2022-06-09 14:40:00;"04507000";"PFL";162667;6
"26906";2022;88619;2022-06-09 14:40:00;"04507000";"SPI";67104;18
"26907";2022;88619;2022-06-09 14:40:00;"04507000";"TRF";67778;3
"26908";2022;88619;2022-06-09 14:40:00;"04507000";"VAI";67404;23
"26909";2022;88620;2022-06-09 17:00:00;"04506000";"GOU";67257;3
"26910";2022;88620;2022-06-09 17:00:00;"04506000";"LOF";67550;10
"26911";2022;88620;2022-06-09 17:00:00;"04506000";"PFL";162667;1
"26912";2022;88620;2022-06-09 17:00:00;"04506000";"VAI";67404;139
"26913";2022;88623;2022-06-10 08:00:00;"04504000";"CHA";69182;27
"26914";2022;88623;2022-06-10 08:00:00;"04504000";"PFL";162667;35
"26915";2022;88623;2022-06-10 08:00:00;"04504000";"VAI";67404;3
"26916";2022;88631;2022-05-31 09:00:00;"05168100";"CHA";69182;2
"26917";2022;88631;2022-05-31 09:00:00;"05168100";"TRF";67778;129
"26918";2022;88634;2022-10-10 11:40:00;"04096105";"CHA";69182;1
"26919";2022;88634;2022-10-10 11:40:00;"04096105";"CHE";67310;66
"26920";2022;88634;2022-10-10 11:40:00;"04096105";"GAR";67422;1
"26921";2022;88634;2022-10-10 11:40:00;"04096105";"GOU";67257;98
"26922";2022;88634;2022-10-10 11:40:00;"04096105";"LOF";67550;11
"26923";2022;88634;2022-10-10 11:40:00;"04096105";"LPP";66333;20
"26924";2022;88634;2022-10-10 11:40:00;"04096105";"PER";69350;8
"26925";2022;88634;2022-10-10 11:40:00;"04096105";"PES";69338;1
"26926";2022;88634;2022-10-10 11:40:00;"04096105";"PFL";162667;6
"26927";2022;88634;2022-10-10 11:40:00;"04096105";"VAI";67404;13
"26928";2022;88640;2022-09-07 08:30:00;"04119000";"ABL";67111;4
"26929";2022;88640;2022-09-07 08:30:00;"04119000";"ANG";66832;3
"26930";2022;88640;2022-09-07 08:30:00;"04119000";"BOU";67420;93
"26931";2022;88640;2022-09-07 08:30:00;"04119000";"CHE";67310;8
"26932";2022;88640;2022-09-07 08:30:00;"04119000";"GAR";67422;289
"26933";2022;88640;2022-09-07 08:30:00;"04119000";"GOU";67257;61
"26934";2022;88640;2022-09-07 08:30:00;"04119000";"GRE";69354;11
"26935";2022;88640;2022-09-07 08:30:00;"04119000";"HOT";67220;2
"26936";2022;88640;2022-09-07 08:30:00;"04119000";"PER";69350;51
"26937";2022;88640;2022-09-07 08:30:00;"04119000";"PES";69338;1
"26938";2022;88640;2022-09-07 08:30:00;"04119000";"ROT";67466;3
"26939";2022;88640;2022-09-07 08:30:00;"04119000";"SIL";67585;4
"26940";2022;88650;2022-10-11 13:45:00;"04074000";"ABL";67111;1
"26941";2022;88650;2022-10-11 13:45:00;"04074000";"ANG";66832;1
"26942";2022;88650;2022-10-11 13:45:00;"04074000";"BAF";67143;1
"26943";2022;88650;2022-10-11 13:45:00;"04074000";"BRO";67606;1
"26944";2022;88650;2022-10-11 13:45:00;"04074000";"CHA";69182;2
"26945";2022;88650;2022-10-11 13:45:00;"04074000";"CHE";67310;11
"26946";2022;88650;2022-10-11 13:45:00;"04074000";"EPT";69016;1
"26947";2022;88650;2022-10-11 13:45:00;"04074000";"GAR";67422;18
"26948";2022;88650;2022-10-11 13:45:00;"04074000";"GOU";67257;12
"26949";2022;88650;2022-10-11 13:45:00;"04074000";"LOF";67550;6
"26950";2022;88650;2022-10-11 13:45:00;"04074000";"LPP";66333;3
"26951";2022;88650;2022-10-11 13:45:00;"04074000";"PER";69350;10
"26952";2022;88650;2022-10-11 13:45:00;"04074000";"TAN";67478;6
"26953";2022;88650;2022-10-11 13:45:00;"04074000";"VAI";67404;15
"26954";2022;88685;2022-10-11 10:30:00;"03209439";"TRF";67778;9
"26955";2022;88697;2022-10-05 15:15:00;"04605003";"CHA";69182;47
"26956";2022;88697;2022-10-05 15:15:00;"04605003";"CHE";67310;5
"26957";2022;88697;2022-10-05 15:15:00;"04605003";"GOU";67257;5
"26958";2022;88697;2022-10-05 15:15:00;"04605003";"LOF";67550;49
"26959";2022;88697;2022-10-05 15:15:00;"04605003";"LPP";66333;20
"26960";2022;88697;2022-10-05 15:15:00;"04605003";"VAI";67404;130
"26961";2022;88748;2022-08-09 09:00:00;"04003355";"LOF";67550;142
"26962";2022;88748;2022-08-09 09:00:00;"04003355";"TRF";67778;644
"26963";2022;88748;2022-08-09 09:00:00;"04003355";"VAI";67404;89
"26964";2022;88751;2022-08-30 08:20:00;"04015300";"ABL";67111;51
"26965";2022;88751;2022-08-30 08:20:00;"04015300";"BAF";67143;179
"26966";2022;88751;2022-08-30 08:20:00;"04015300";"BBG";69346;4
"26967";2022;88751;2022-08-30 08:20:00;"04015300";"BOU";67420;6
"26968";2022;88751;2022-08-30 08:20:00;"04015300";"CHE";67310;256
"26969";2022;88751;2022-08-30 08:20:00;"04015300";"GAR";67422;1
"26970";2022;88751;2022-08-30 08:20:00;"04015300";"GOU";67257;330
"26971";2022;88751;2022-08-30 08:20:00;"04015300";"HOT";67220;81
"26972";2022;88751;2022-08-30 08:20:00;"04015300";"LOF";67550;174
"26973";2022;88751;2022-08-30 08:20:00;"04015300";"PES";69338;1
"26974";2022;88751;2022-08-30 08:20:00;"04015300";"PFL";162667;4
"26975";2022;88751;2022-08-30 08:20:00;"04015300";"PSR";67415;1
"26976";2022;88751;2022-08-30 08:20:00;"04015300";"SPI";67104;413
"26977";2022;88751;2022-08-30 08:20:00;"04015300";"VAI";67404;130
"26978";2022;88751;2022-08-30 08:20:00;"04015300";"VAN";67295;2
"26979";2022;88757;2022-09-27 08:40:00;"04043800";"ABL";67111;23
"26980";2022;88757;2022-09-27 08:40:00;"04043800";"CHE";67310;31
"26981";2022;88757;2022-09-27 08:40:00;"04043800";"GAR";67422;2
"26982";2022;88757;2022-09-27 08:40:00;"04043800";"GOU";67257;198
"26983";2022;88757;2022-09-27 08:40:00;"04043800";"LOF";67550;2
"26984";2022;88757;2022-09-27 08:40:00;"04043800";"PER";69350;1
"26985";2022;88757;2022-09-27 08:40:00;"04043800";"PES";69338;15
"26986";2022;88757;2022-09-27 08:40:00;"04043800";"PFL";162667;22
"26987";2022;88757;2022-09-27 08:40:00;"04043800";"PSR";67415;57
"26988";2022;88757;2022-09-27 08:40:00;"04043800";"VAI";67404;46
"26989";2022;88757;2022-09-27 08:40:00;"04043800";"VAR";67292;2
"26990";2022;88760;2022-09-16 10:00:00;"04613007";"CHA";69182;231
"26991";2022;88760;2022-09-16 10:00:00;"04613007";"CHE";67310;8
"26992";2022;88760;2022-09-16 10:00:00;"04613007";"EPT";69016;1
"26993";2022;88760;2022-09-16 10:00:00;"04613007";"LOF";67550;27
"26994";2022;88760;2022-09-16 10:00:00;"04613007";"LPP";66333;14
"26995";2022;88760;2022-09-16 10:00:00;"04613007";"TRF";67778;25
"26996";2022;88760;2022-09-16 10:00:00;"04613007";"VAI";67404;442
"26997";2022;88765;2022-10-10 10:00:00;"04068918";"ANG";66832;4
"26998";2022;88765;2022-10-10 10:00:00;"04068918";"BAF";67143;3
"26999";2022;88765;2022-10-10 10:00:00;"04068918";"BRE";67074;11
"27000";2022;88765;2022-10-10 10:00:00;"04068918";"BRO";67606;2
"27001";2022;88765;2022-10-10 10:00:00;"04068918";"CHA";69182;8
"27002";2022;88765;2022-10-10 10:00:00;"04068918";"CHE";67310;89
"27003";2022;88765;2022-10-10 10:00:00;"04068918";"GAR";67422;33
"27004";2022;88765;2022-10-10 10:00:00;"04068918";"GOU";67257;91
"27005";2022;88765;2022-10-10 10:00:00;"04068918";"LOF";67550;4
"27006";2022;88765;2022-10-10 10:00:00;"04068918";"LPP";66333;68
"27007";2022;88765;2022-10-10 10:00:00;"04068918";"OCL";853999;4
"27008";2022;88765;2022-10-10 10:00:00;"04068918";"PCH";67571;1
"27009";2022;88765;2022-10-10 10:00:00;"04068918";"PER";69350;1
"27010";2022;88765;2022-10-10 10:00:00;"04068918";"PES";69338;49
"27011";2022;88765;2022-10-10 10:00:00;"04068918";"PSR";67415;10
"27012";2022;88765;2022-10-10 10:00:00;"04068918";"ROT";67466;6
"27013";2022;88765;2022-10-10 10:00:00;"04068918";"SPI";67104;121
"27014";2022;88781;2022-07-08 10:00:00;"04053000";"ABL";67111;75
"27015";2022;88781;2022-07-08 10:00:00;"04053000";"ANG";66832;53
"27016";2022;88781;2022-07-08 10:00:00;"04053000";"ASP";200255;25
"27017";2022;88781;2022-07-08 10:00:00;"04053000";"BAF";67143;245
"27018";2022;88781;2022-07-08 10:00:00;"04053000";"BOU";67420;140
"27019";2022;88781;2022-07-08 10:00:00;"04053000";"BRB";67203;29
"27020";2022;88781;2022-07-08 10:00:00;"04053000";"CAG";67210;111
"27021";2022;88781;2022-07-08 10:00:00;"04053000";"CCO";67058;24
"27022";2022;88781;2022-07-08 10:00:00;"04053000";"CHA";69182;1
"27023";2022;88781;2022-07-08 10:00:00;"04053000";"CHE";67310;1407
"27024";2022;88781;2022-07-08 10:00:00;"04053000";"CMI";67058;2
"27025";2022;88781;2022-07-08 10:00:00;"04053000";"CYP";185760;112
"27026";2022;88781;2022-07-08 10:00:00;"04053000";"EPT";69016;28
"27027";2022;88781;2022-07-08 10:00:00;"04053000";"GAR";67422;79
"27028";2022;88781;2022-07-08 10:00:00;"04053000";"GOU";67257;292
"27029";2022;88781;2022-07-08 10:00:00;"04053000";"HOT";67220;1
"27030";2022;88781;2022-07-08 10:00:00;"04053000";"LOF";67550;320
"27031";2022;88781;2022-07-08 10:00:00;"04053000";"LOR";67506;213
"27032";2022;88781;2022-07-08 10:00:00;"04053000";"LPP";66333;1
"27033";2022;88781;2022-07-08 10:00:00;"04053000";"OCL";853999;40
"27034";2022;88781;2022-07-08 10:00:00;"04053000";"PER";69350;2
"27035";2022;88781;2022-07-08 10:00:00;"04053000";"PSR";67415;76
"27036";2022;88781;2022-07-08 10:00:00;"04053000";"SIL";67585;24
"27037";2022;88781;2022-07-08 10:00:00;"04053000";"SPI";67104;59
"27038";2022;88784;2022-10-18 10:00:00;"04049850";"ABL";67111;30
"27039";2022;88784;2022-10-18 10:00:00;"04049850";"ANG";66832;7
"27040";2022;88784;2022-10-18 10:00:00;"04049850";"ASP";200255;1
"27041";2022;88784;2022-10-18 10:00:00;"04049850";"BAF";67143;45
"27042";2022;88784;2022-10-18 10:00:00;"04049850";"BOU";67420;31
"27043";2022;88784;2022-10-18 10:00:00;"04049850";"BRB";67203;1
"27044";2022;88784;2022-10-18 10:00:00;"04049850";"BRE";67074;1
"27045";2022;88784;2022-10-18 10:00:00;"04049850";"CAG";67210;2
"27046";2022;88784;2022-10-18 10:00:00;"04049850";"CCO";67058;12
"27047";2022;88784;2022-10-18 10:00:00;"04049850";"CHE";67310;180
"27048";2022;88784;2022-10-18 10:00:00;"04049850";"GAR";67422;36
"27049";2022;88784;2022-10-18 10:00:00;"04049850";"GOU";67257;112
"27050";2022;88784;2022-10-18 10:00:00;"04049850";"HOT";67220;1
"27051";2022;88784;2022-10-18 10:00:00;"04049850";"LOF";67550;1
"27052";2022;88784;2022-10-18 10:00:00;"04049850";"LOR";67506;121
"27053";2022;88784;2022-10-18 10:00:00;"04049850";"OCL";853999;4
"27054";2022;88784;2022-10-18 10:00:00;"04049850";"PER";69350;1
"27055";2022;88784;2022-10-18 10:00:00;"04049850";"PSR";67415;76
"27056";2022;88784;2022-10-18 10:00:00;"04049850";"SIL";67585;11
"27057";2022;88784;2022-10-18 10:00:00;"04049850";"SPI";67104;1
"27058";2022;88784;2022-10-18 10:00:00;"04049850";"VAN";67295;1
"27059";2022;88789;2022-08-05 08:15:00;"04009250";"LPP";66333;26
"27060";2022;88789;2022-08-05 08:15:00;"04009250";"TRF";67778;88
"27061";2022;88794;2022-08-30 13:30:00;"04026500";"CHA";69182;9
"27062";2022;88794;2022-08-30 13:30:00;"04026500";"TRF";67778;463
"27063";2022;88797;2022-07-13 10:30:00;"04321001";"ANG";66832;81
"27064";2022;88798;2022-07-13 12:15:00;"04171500";"ANG";66832;19
"27065";2022;88803;2022-07-05 11:45:00;"04322035";"ANG";66832;2
"27066";2022;88822;2022-07-01 08:30:00;"04012050";"LOF";67550;2
"27067";2022;88822;2022-07-01 08:30:00;"04012050";"PFL";162667;3
"27068";2022;88822;2022-07-01 08:30:00;"04012050";"VAI";67404;175
"27069";2022;88823;2022-10-18 09:00:00;"04406005";"TRF";67778;8
"27070";2022;88824;2022-09-28 12:50:00;"04009350";"CHE";67310;76
"27071";2022;88824;2022-09-28 12:50:00;"04009350";"GAR";67422;5
"27072";2022;88824;2022-09-28 12:50:00;"04009350";"GOU";67257;103
"27073";2022;88824;2022-09-28 12:50:00;"04009350";"LOF";67550;87
"27074";2022;88824;2022-09-28 12:50:00;"04009350";"LPP";66333;45
"27075";2022;88824;2022-09-28 12:50:00;"04009350";"PES";69338;8
"27076";2022;88824;2022-09-28 12:50:00;"04009350";"PFL";162667;68
"27077";2022;88824;2022-09-28 12:50:00;"04009350";"TRF";67778;59
"27078";2022;88824;2022-09-28 12:50:00;"04009350";"VAI";67404;128
"27079";2022;88843;2022-09-23 09:00:00;"04382003";"TRF";67778;8
"27080";2022;88845;2022-09-22 08:20:00;"04025100";"ABL";67111;27
"27081";2022;88845;2022-09-22 08:20:00;"04025100";"BOU";67420;216
"27082";2022;88845;2022-09-22 08:20:00;"04025100";"BRO";67606;8
"27083";2022;88845;2022-09-22 08:20:00;"04025100";"CHA";69182;1
"27084";2022;88845;2022-09-22 08:20:00;"04025100";"CHE";67310;55
"27085";2022;88845;2022-09-22 08:20:00;"04025100";"EPI";426026;5
"27086";2022;88845;2022-09-22 08:20:00;"04025100";"GAR";67422;59
"27087";2022;88845;2022-09-22 08:20:00;"04025100";"GOU";67257;65
"27088";2022;88845;2022-09-22 08:20:00;"04025100";"GRE";69354;4
"27089";2022;88845;2022-09-22 08:20:00;"04025100";"LOF";67550;8
"27090";2022;88845;2022-09-22 08:20:00;"04025100";"OCL";853999;1
"27091";2022;88845;2022-09-22 08:20:00;"04025100";"PER";69350;8
"27092";2022;88845;2022-09-22 08:20:00;"04025100";"PES";69338;3
"27093";2022;88845;2022-09-22 08:20:00;"04025100";"ROT";67466;1
"27094";2022;88845;2022-09-22 08:20:00;"04025100";"TAN";67478;3
"27095";2022;88845;2022-09-22 08:20:00;"04025100";"VAI";67404;31
"27096";2022;88845;2022-09-22 08:20:00;"04025100";"VAN";67295;1
"27097";2022;88850;2022-06-30 09:00:00;"04028500";"CHA";69182;3
"27098";2022;88850;2022-06-30 09:00:00;"04028500";"GOU";67257;8
"27099";2022;88850;2022-06-30 09:00:00;"04028500";"LOF";67550;49
"27100";2022;88850;2022-06-30 09:00:00;"04028500";"LPP";66333;4
"27101";2022;88850;2022-06-30 09:00:00;"04028500";"TRF";67778;49
"27102";2022;88850;2022-06-30 09:00:00;"04028500";"VAI";67404;189
"27103";2022;88860;2022-08-23 08:40:00;"03112480";"ABL";67111;29
"27104";2022;88860;2022-08-23 08:40:00;"03112480";"ANG";66832;1
"27105";2022;88860;2022-08-23 08:40:00;"03112480";"BAF";67143;5
"27106";2022;88860;2022-08-23 08:40:00;"03112480";"BOU";67420;16
"27107";2022;88860;2022-08-23 08:40:00;"03112480";"BRX";188673;1
"27108";2022;88860;2022-08-23 08:40:00;"03112480";"CHE";67310;142
"27109";2022;88860;2022-08-23 08:40:00;"03112480";"GAR";67422;431
"27110";2022;88860;2022-08-23 08:40:00;"03112480";"GDL";521597;12
"27111";2022;88860;2022-08-23 08:40:00;"03112480";"GOU";67257;7
"27112";2022;88860;2022-08-23 08:40:00;"03112480";"HOT";67220;114
"27113";2022;88860;2022-08-23 08:40:00;"03112480";"LOF";67550;3
"27114";2022;88860;2022-08-23 08:40:00;"03112480";"OCL";853999;2
"27115";2022;88860;2022-08-23 08:40:00;"03112480";"PER";69350;10
"27116";2022;88860;2022-08-23 08:40:00;"03112480";"SIL";67585;2
"27117";2022;88860;2022-08-23 08:40:00;"03112480";"VAN";67295;2
"27118";2022;88878;2022-10-11 08:00:00;"04015000";"ABL";67111;608
"27119";2022;88878;2022-10-11 08:00:00;"04015000";"BAF";67143;44
"27120";2022;88878;2022-10-11 08:00:00;"04015000";"BOU";67420;1
"27121";2022;88878;2022-10-11 08:00:00;"04015000";"BRO";67606;15
"27122";2022;88878;2022-10-11 08:00:00;"04015000";"CAG";67210;1
"27123";2022;88878;2022-10-11 08:00:00;"04015000";"CDR";69336;12
"27124";2022;88878;2022-10-11 08:00:00;"04015000";"CHA";69182;3
"27125";2022;88878;2022-10-11 08:00:00;"04015000";"CHE";67310;161
"27126";2022;88878;2022-10-11 08:00:00;"04015000";"GAR";67422;24
"27127";2022;88878;2022-10-11 08:00:00;"04015000";"GOU";67257;139
"27128";2022;88878;2022-10-11 08:00:00;"04015000";"HOT";67220;2
"27129";2022;88878;2022-10-11 08:00:00;"04015000";"LOF";67550;1
"27130";2022;88878;2022-10-11 08:00:00;"04015000";"PSR";67415;7
"27131";2022;88878;2022-10-11 08:00:00;"04015000";"ROT";67466;3
"27132";2022;88878;2022-10-11 08:00:00;"04015000";"SIL";67585;15
"27133";2022;88878;2022-10-11 08:00:00;"04015000";"SPI";67104;373
"27134";2022;88878;2022-10-11 08:00:00;"04015000";"TAN";67478;7
"27135";2022;88878;2022-10-11 08:00:00;"04015000";"VAI";67404;135
"27136";2022;88885;2022-08-02 10:00:00;"04014000";"CHA";69182;38
"27137";2022;88885;2022-08-02 10:00:00;"04014000";"CHE";67310;211
"27138";2022;88885;2022-08-02 10:00:00;"04014000";"GOU";67257;123
"27139";2022;88885;2022-08-02 10:00:00;"04014000";"LOF";67550;151
"27140";2022;88885;2022-08-02 10:00:00;"04014000";"PFL";162667;44
"27141";2022;88885;2022-08-02 10:00:00;"04014000";"TRF";67778;7
"27142";2022;88885;2022-08-02 10:00:00;"04014000";"VAI";67404;743
"27143";2022;88889;2022-09-01 08:30:00;"04433002";"BAF";67143;35
